Date,Return MSFT,Return S&P,Return T-Bill
11/16/2018,0.002947678703021308,0.005011339527397778,0.025604395604395605
11/15/2018,-0.009919177075679632,-0.004404003639672355,0.025604395604395605
11/14/2018,0.004267161410018627,0.003911676537252296,0.025604395604395605
11/13/2018,0.0044337705523738195,0.0026036925093768436,0.025604395604395605
11/12/2018,0.011219422475629933,0.007754471987650925,0.025604395604395605
11/09/2018,0.013550381957075384,0.0064153391479854025,0.025604395604395605
11/08/2018,0.006819201435621273,0.0070906746884401165,0.025604395604395605
11/07/2018,0.00026735585063720823,-0.0004267121826328303,0.025604395604395605
11/06/2018,-0.030292230933713398,-0.02063322660974746,0.025604395604395605
11/05/2018,-0.01010657846380015,-0.0046857973120233215,0.025604395604395605
11/02/2018,-0.0038982736216818426,0.004452392248458185,0.025604395604395605
11/01/2018,0.0,-0.005449987283363005,0.025604395604395605
10/31/2018,0.007640700708162574,-0.0018266174697694807,0.024725274725274724
10/30/2018,-0.03476974292583693,-0.01870219229220808,0.024725274725274724
10/29/2018,0.04138723893466188,0.007944204087721899,0.024725274725274724
10/26/2018,0.00045998160073594443,0.0027752081406105457,0.024725274725274724
10/25/2018,0.004781609195402262,0.0029889298892989014,0.024725274725274724
10/24/2018,-0.007138281321497219,0.007174128987160106,0.024725274725274724
10/23/2018,0.004424370909761305,0.004054646405610804,0.024725274725274724
10/22/2018,0.014407635128934638,0.009058827809509984,0.024725274725274724
10/19/2018,0.002894879681563173,0.006994519757715595,0.024725274725274724
10/18/2018,-0.002976727403932873,0.002756892230576376,0.024725274725274724
10/17/2018,0.011580566362073655,0.0038561788124396906,0.024725274725274724
10/16/2018,-0.0035774975404704915,-0.0011737506669037316,0.024725274725274724
10/15/2018,-0.017323400053855065,-0.013460579730788309,0.024725274725274724
10/12/2018,0.016075995615637474,0.0001804793531618341,0.024725274725274724
10/11/2018,-0.020765911542610465,0.006532173661987089,0.024725274725274724
10/10/2018,0.023593133204810365,0.028719971315884003,0.024725274725274724
10/09/2018,0.01417040358744393,0.006796556411418174,0.024725274725274724
10/08/2018,-0.009285461620091945,-0.0022156061760021683,0.024725274725274724
10/05/2018,0.010175845755601183,0.007112622302407725,0.024725274725274724
10/04/2018,0.014039056287001785,0.0033417163330693054,0.024725274725274724
10/03/2018,0.01238423545732452,0.00676418074440314,0.024725274725274724
10/02/2018,-0.002926493372353274,-0.0029159987722109115,0.024725274725274724
10/01/2018,-0.0013812154696132301,0.001966786954216581,0.024725274725274724
09/28/2018,-0.00959543568464742,-0.005632745024408678,0.023406593406593405
09/27/2018,0.002967618050100405,0.002162867344136406,0.023406593406593405
09/26/2018,0.0012618571055609629,0.001130485423589408,0.023406593406593405
09/25/2018,0.0003911172917299334,-0.0020188885847249923,0.023406593406593405
09/24/2018,-0.0017376194613378682,-0.0005143151037201347,0.023406593406593405
09/21/2018,0.003394255874673634,0.005900514579759956,0.023406593406593405
09/20/2018,-0.01292393095671792,0.0024554941682012493,0.023406593406593405
09/19/2018,-0.004217926186291775,-0.0076546233925290875,0.023406593406593405
09/18/2018,0.0033092128485704203,-0.00037711268812785367,0.023406593406593405
09/17/2018,4.397730770930704e-05,-0.002469305164963202,0.023406593406593405
09/14/2018,0.0002638522427440733,0.0014096128721720696,0.023406593406593405
09/13/2018,-4.396377385043228e-05,-0.0007951385312595105,0.023406593406593405
09/12/2018,-0.016487140030775997,-0.004255108604225465,0.023406593406593405
09/11/2018,-0.0023245417970495386,-0.000862663906142167,0.023406593406593405
09/10/2018,-0.01747468411147955,-0.0017613538249006764,0.023406593406593405
09/07/2018,-0.00834731849689893,-0.0011763077774703565,0.023406593406593405
09/06/2018,0.002439185907906871,0.0027364045722203688,0.023406593406593405
09/05/2018,0.022295623451692878,0.0005181526132162674,0.023406593406593405
09/04/2018,0.00480165140908272,0.0019679602264880305,0.023406593406593405
08/31/2018,0.007342235719708836,0.0020674683849626918,0.022307692307692306
08/30/2018,-0.0014807983897426034,0.0018912692135759134,0.022307692307692306
08/29/2018,-0.0051505194920522,0.0013042284459088256,0.022307692307692306
08/28/2018,-0.013657056145675276,-0.004533145951874926,0.022307692307692306
08/27/2018,-0.007782805429864249,-0.001781917412001828,0.022307692307692306
08/24/2018,-0.009850419554906953,-0.007692307692307559,0.022307692307692306
08/23/2018,-0.0035003684598378356,-0.002537629923175924,0.022307692307692306
08/22/2018,-0.007764836383804801,-0.000627308845054739,0.022307692307692306
08/21/2018,9.316191540889608e-05,0.0019179801924955062,0.022307692307692306
08/20/2018,0.005123428039124466,-0.0046639518290347536,0.022307692307692306
08/17/2018,0.0,-0.0014333671364130855,0.022307692307692306
08/16/2018,0.008897126969416068,-0.0018213328822897763,0.022307692307692306
08/15/2018,0.0011482638250964541,-0.00877069884928431,0.022307692307692306
08/14/2018,0.007019314584575865,0.005769094641466678,0.022307692307692306
08/13/2018,-0.0015489749430524073,-3.519020304743958e-05,0.022307692307692306
08/10/2018,0.0010038328162073318,-0.0003695101351351991,0.022307692307692306
08/09/2018,0.004284802625581173,0.006741652144831178,0.022307692307692306
08/08/2018,-0.003721859114015946,-0.0002098122180648399,0.022307692307692306
08/07/2018,-0.005922551252847432,0.000349760414116211,0.022307692307692306
08/06/2018,-0.006232813932172252,-0.003566308870319156,0.022307692307692306
08/03/2018,-0.0034126544917912243,-0.00467490087371498,0.022307692307692306
08/02/2018,0.00037019898195285754,-0.0037992975336117903,0.022307692307692306
08/01/2018,-0.01520954759922292,-0.0015924693891994786,0.022307692307692306
07/31/2018,0.0025740751179001643,-0.00038989118491480397,0.021538461538461538
07/30/2018,0.007589955022488777,-0.0011701297780298706,0.021538461538461538
07/27/2018,0.024644285315725895,0.007561503780751874,0.021538461538461538
07/26/2018,0.007442367035759604,0.0010217743640336145,0.021538461538461538
07/25/2018,0.0013513513513514026,0.000915138502692587,0.021538461538461538
07/24/2018,-0.020962663067926338,-0.006364947075992553,0.021538461538461538
07/23/2018,-0.006248851314096606,-0.00753822197055491,0.021538461538461538
07/20/2018,0.000554836323284652,0.00017829761437796016,0.021538461538461538
07/19/2018,-0.0267097966728281,0.000926982316029631,0.021538461538461538
07/18/2018,0.007026873041496485,0.0015672864572201955,0.021538461538461538
07/17/2018,0.00424328147100427,-0.000960238992815925,0.021538461538461538
07/16/2018,-0.00638497652582166,-0.003940763945747847,0.021538461538461538
07/13/2018,-0.0020790020790020683,0.000453890773151144,0.021538461538461538
07/12/2018,-0.011268939393939373,-0.0017861608259207658,0.021538461538461538
07/11/2018,-0.019825687194713084,-0.004974412196256616,0.021538461538461538
07/10/2018,0.0016611295681063288,0.0034887066609119925,0.021538461538461538
07/09/2018,-0.0025363379182519277,-0.0037633059746962883,0.021538461538461538
07/06/2018,-0.008019559902200423,-0.007626996690171264,0.021538461538461538
07/05/2018,-0.014887114265996303,-0.009643271461716823,0.021538461538461538
07/03/2018,0.007105684547638048,-0.0007321180174243672,0.021538461538461538
07/02/2018,-0.005664314816655006,-0.003443475712506402,0.021538461538461538
06/29/2018,-0.0014991005396762511,0.005955006616674034,0.020879120879120878
06/28/2018,-0.008007206485837226,-0.0069794635679311,0.020879120879120878
06/27/2018,0.009181717283826017,0.007782888684452655,0.020879120879120878
06/26/2018,0.0005998800239952237,-0.004765121501469727,0.020879120879120878
06/25/2018,0.00029976019184653415,0.003875110067508034,0.020879120879120878
06/22/2018,0.006592747977225018,0.007926431256628931,0.020879120879120878
06/21/2018,0.016770864344546967,0.000707072538390388,0.020879120879120878
06/20/2018,0.0005855943782939906,0.002681353721284184,0.020879120879120878
